CougarInterval,CougarID,ClusterID_unique,SearchTime,ST_sqr,PreyGroup,PreyAgeClass,Site,BearSign,Comb_WeightClass,PreyCategory,CanopyPercent,DemographicStatus,BearDisplacement,CoverType,Dist2road,DensityofRoads_5010,BearHarvestDensity,MultipleKills,Season,AgeClass,ElkUse_3000,DeerUse_3000,THI_990
WM01_1,WM01,WM01-258,40,6.32455532,Deer,Fawn/calf,Manti,N,Medium,Deer,1,0-5mo,No,scrub,-1.094041806,1.000217864,1.285351769,No,Winter,MatureAdult,0.398821951,0.448970098,1435.748291
WM01_1,WM01,WM01-260,0,0,Deer,Yearling,Manti,N,Medium,Deer,27,0-5mo,No,coniferous,-0.538307118,1.208424172,1.285351769,No,Winter,MatureAdult,0.363869434,0.373677188,11081.9375
WM01_1,WM01,WM01-260.2,0,0,Deer,Fawn/calf,Manti,N,Medium,Deer,1,0-5mo,No,scrub,-0.234271186,1.035067838,1.285351769,No,Winter,MatureAdult,0.383139711,0.437691061,1091.269043
WM01_1,WM01,WM01-261,79.98333333,8.943340166,Deer,Adult,Manti,N,Large,Deer,52,0-5mo,No,coniferous,-0.895681231,0.109114322,1.285351769,No,Winter,MatureAdult,0.202146336,0.289977457,24390.56641
WM01_1,WM01,WM01-263,0,0,Deer,Fawn/calf,Manti,N,Medium,Deer,19,0-5mo,No,scrub,1.177905186,-1.403736796,1.285351769,No,Winter,MatureAdult,0.398171055,0.355402675,3345.366943
WM01_1,WM01,WM01-264,28,5.291502622,Deer,Fawn/calf,Manti,N,Medium,Deer,9,0-5mo,No,scrub,-0.797710713,-0.306126229,1.285351769,No,Winter,MatureAdult,0.373469552,0.338714842,5436.996582
WM01_1,WM01,WM01-266,68,8.246211251,Deer,Adult,Manti,N,Large,Deer,1,0-5mo,No,deciduous,-1.127288102,0.833625167,1.285351769,No,Winter,MatureAdult,0.38662081,0.462796606,1111.445801
WM01_1,WM01,WM01-268,2,1.414213562,Deer,Adult,Manti,N,Large,Deer,1,0-5mo,No,scrub,-0.003169893,0.737231662,1.285351769,No,Winter,MatureAdult,0.40298143,0.440402573,765.4106445
WM01_1,WM01,WM01-270,6,2.449489743,Deer,Yearling,Manti,N,Medium,Deer,7,0-5mo,No,scrub,0.815376678,0.005821931,1.285351769,No,Winter,MatureAdult,0.388357484,0.415354846,6939.825684
WM01_1,WM01,WM01-271,52,7.211102551,Deer,Fawn/calf,Manti,N,Medium,Deer,20,0-5mo,No,coniferous,0.054615808,-0.435966949,1.285351769,No,Winter,MatureAdult,0.389476515,0.316926578,6520.858398
WM01_1,WM01,WM01-273,26,5.099019514,Deer,Fawn/calf,Manti,N,Medium,Deer,1,6-12mo,No,scrub,-1.08363487,0.15257951,1.285351769,No,Winter,MatureAdult,0.365158968,0.435448088,5231.325684
WM01_1,WM01,WM01-274,20,4.472135955,Deer,Fawn/calf,Manti,N,Medium,Deer,26,6-12mo,No,scrub,0.007739137,0.647116272,1.285351769,No,Winter,MatureAdult,0.381433477,0.408748044,4999.296387
WM01_1,WM01,WM01-277,16,4,Deer,Yearling/Adult,Manti,N,Large,Deer,1,6-12mo,No,scrub,-0.346035957,1.002277205,1.285351769,No,Winter,MatureAdult,0.383133909,0.410834876,1079.718506
WM01_1,WM01,WM01-279,48,6.92820323,Elk,Adult,Manti,N,ExtraLarge,Elk,1,6-12mo,No,scrub,-0.463486712,0.663066321,1.285351769,No,Winter,MatureAdult,0.394013355,0.440580255,3214.830566
WM01_1,WM01,WM01-282,92,9.591663047,Deer,Fawn/calf,Manti,N,Medium,Deer,44,6-12mo,No,coniferous,-1.39786287,0.039765657,1.285351769,No,Winter,MatureAdult,0.35847175,0.429849554,5263.478516
WM01_1,WM01,WM01-284,8,2.828427125,Deer,Fawn/calf,Manti,N,Medium,Deer,1,6-12mo,No,other,-0.336975485,0.561470852,1.285351769,No,Winter,MatureAdult,0.379883842,0.379670219,4798.152344
WM01_1,WM01,WM01-285,26,5.099019514,Deer,Adult,Manti,N,Large,Deer,36,6-12mo,No,deciduous,1.109822041,-0.742318376,1.285351769,No,Winter,MatureAdult,0.371842736,0.371063727,4502.001465
WM01_1,WM01,WM01-287,2,1.414213562,Turkey,Adult,Manti,N,ExtraSmall,Other,35,6-12mo,No,coniferous,-0.48415032,-0.548642489,1.285351769,No,Winter,MatureAdult,0.354316318,0.286696922,6068.887207
WM01_1,WM01,WM01-288,0,0,Deer,Fawn/calf,Manti,N,Medium,Deer,40,6-12mo,No,coniferous,0.754638189,-1.028067907,1.285351769,No,Winter,MatureAdult,0.415732368,0.308380726,4607.091797
WM01_1,WM01,WM01-289,3.033333333,1.74164673,Turkey,Adult,Manti,N,ExtraSmall,Other,35,6-12mo,No,coniferous,-0.48415032,-0.548642489,1.285351769,No,Winter,MatureAdult,0.354316318,0.286696922,6068.887207
WM01_1,WM01,WM01-290,30,5.477225575,Deer,Adult,Manti,N,Large,Deer,1,6-12mo,No,scrub,-0.078780109,0.737231662,1.285351769,No,Winter,MatureAdult,0.401765181,0.439802926,836.8293457
WM01_1,WM01,WM01-292,114,10.67707825,Deer,Fawn/calf,Manti,N,Medium,Deer,37,6-12mo,No,coniferous,0.084006702,0.144482291,1.285351769,No,Spring,MatureAdult,0.328200666,0.394853287,9672.195313
WM01_1,WM01,WM01-295,98,9.899494937,Deer,Fawn/calf,Manti,N,Medium,Deer,1,6-12mo,No,scrub,-0.753904662,1.260640491,1.285351769,No,Spring,MatureAdult,0.416873625,0.492440348,5762.306641
WM01_1,WM01,WM01-298,6,2.449489743,Turkey,Adult,Manti,N,ExtraSmall,Other,15,6-12mo,No,scrub,-1.122624777,1.481005407,1.285351769,No,Spring,MatureAdult,0.331627313,0.366347235,21394.83789
WM01_1,WM01,WM01-299,140,11.83215957,Deer,Yearling,Manti,N,Medium,Deer,1,6-12mo,No,scrub,-0.186956638,0.973338328,1.285351769,No,Spring,MatureAdult,0.437212934,0.477411848,1280.377441
WM01_1,WM01,WM01-302-A,50,7.071067812,Deer,Fawn/calf,Manti,N,Medium,Deer,23,6-12mo,No,coniferous,-1.008905513,0.42968378,1.285351769,Yes,Spring,MatureAdult,0.458248383,0.432056842,5962.254883
WM01_1,WM01,WM01-304,22,4.69041576,Deer,Adult,Manti,N,Large,Deer,1,6-12mo,No,scrub,-0.439518891,1.266398734,1.285351769,No,Spring,MatureAdult,0.404042639,0.472403463,1234.346069
WM01_1,WM01,WM01-307,0,0,Deer,Fawn/calf,Manti,N,Medium,Deer,29,6-12mo,No,coniferous,-0.671233731,3.021549931,1.285351769,No,Spring,MatureAdult,0.280043476,0.261527088,17830.70313
WM01_1,WM01,WM01-308,42,6.480740698,Deer,Adult,Manti,N,Large,Deer,58,6-12mo,No,coniferous,-1.038534676,3.406622196,1.285351769,No,Spring,MatureAdult,0.327167386,0.292690958,15225.99023
WM01_1,WM01,WM01-309,14,3.741657387,Deer,Adult,Manti,N,Large,Deer,40,6-12mo,No,deciduous,0.763485432,-1.26295959,1.285351769,No,Spring,MatureAdult,0.188333922,0.224866603,33205.24219
WM01_1,WM01,WM01-310,110,10.48808848,Deer,Yearling,Manti,Y,Large,Deer,13,6-12mo,Unlikely,deciduous,1.471302028,-1.661411735,1.285351769,No,Summer,MatureAdult,0.382770194,0.304521586,22770.21484
WM01_1,WM01,WM01-314,24,4.898979486,Deer,Adult,Manti,N,Large,Deer,31,6-12mo,No,scrub,-1.637806226,0.307239661,1.285351769,No,Summer,MatureAdult,0.419917665,0.295958872,34368.76563
WM01_1,WM01,WM01-315,122,11.04536102,Deer,Adult,Manti,Y,Large,Deer,37,6-12mo,Unlikely,deciduous,1.023983203,-1.319728875,1.285351769,No,Summer,MatureAdult,0.436012469,0.301680474,30623.81055
WM01_1,WM01,WM01-318,40,6.32455532,Deer,Adult,Manti,N,Large,Deer,17,6-12mo,No,deciduous,0.857683521,0.357829879,1.285351769,No,Summer,MatureAdult,0.439876755,0.293384404,20267.96875
WM01_1,WM01,WM01-320,16,4,Elk,Neonate,Manti,N,Small,Elk,49,6-12mo,No,coniferous,0.451085253,0.637966644,1.285351769,No,Summer,MatureAdult,0.44838137,0.285140698,15124.81348
WM01_1,WM01,WM01-321-A,6.016666667,2.452889453,Deer,Adult,Manti,N,Large,Deer,44,6-12mo,No,coniferous,1.434844935,0.444338124,1.285351769,Yes,Summer,MatureAdult,0.458180266,0.319110353,21927.65039
WM01_1,WM01,WM01-323,72,8.485281374,Deer,Fawn/calf,Manti,N,Medium,Deer,58,6-12mo,No,coniferous,-0.979353871,0.171380901,1.285351769,No,Summer,MatureAdult,0.406500173,0.343236154,25960.9043
WM01_1,WM01,WM01-325/326,81,9,Deer,Fawn/calf,Manti,N,Medium,Deer,53,6-12mo,No,mix.for,-0.05048869,0.535557095,1.285351769,No,Summer,MatureAdult,0.437422372,0.325664461,19621.9082
WM01_1,WM01,WM01-328,20.01666667,4.473998957,Deer,Neonate,Manti,N,Small,Deer,23,6-12mo,No,coniferous,-0.107336112,0.835784466,1.285351769,No,Summer,MatureAdult,0.443021155,0.286527215,16471.16016
WM01_1,WM01,WM01-329,64,8,Deer,Neonate,Manti,N,Small,Deer,47,6-12mo,No,coniferous,1.265581457,0.497476925,1.285351769,No,Summer,MatureAdult,0.447616432,0.314150145,21245.7832
WM01_1,WM01,WM01-331,6,2.449489743,Deer,Neonate,Manti,N,Small,Deer,57,6-12mo,No,coniferous,-1.200186351,0.149883089,1.285351769,No,Summer,MatureAdult,0.420655692,0.330696141,19272.09375
WM01_1,WM01,WM01-332,6,2.449489743,Elk,Yearling/Adult,Manti,N,ExtraLarge,Elk,57,6-12mo,No,deciduous,0.404039547,-1.585273683,1.285351769,No,Summer,MatureAdult,0.438444351,0.330391365,16102.38281
WM01_1,WM01,WM01-334,48,6.92820323,Deer,Neonate,Manti,N,Small,Deer,60,6-12mo,No,coniferous,-0.6583999,0.302132075,1.285351769,No,Summer,MatureAdult,0.468392017,0.366958753,7825.72998
WM01_1,WM01,WM01-338,38,6.164414003,Deer,Neonate,Manti,N,Small,Deer,36,6-12mo,No,coniferous,-0.16761483,-1.836230788,1.285351769,No,Summer,MatureAdult,0.471154246,0.38781332,5325.267578
WM01_1,WM01,WM01-339,82,9.055385138,Deer,Adult,Manti,N,Large,Deer,47,6-12mo,No,deciduous,-0.355990017,0.271295533,1.285351769,No,Summer,MatureAdult,0.433009089,0.363352087,19634.21484
WM01_1,WM01,WM01-341,76.01666667,8.718753734,Deer,Fawn/calf,Manti,N,Medium,Deer,1,6-12mo,No,scrub,0.379263435,-0.79090592,1.285351769,No,Summer,MatureAdult,0.424533083,0.304403734,17670.63281
WM01_1,WM01,WM01-343-A,12,3.464101615,Deer,Neonate,Manti,N,Small,Deer,56,6-12mo,No,coniferous,0.516656665,0.045380544,1.285351769,Yes,Summer,MatureAdult,0.458502721,0.354424059,10045.40527
WM01_1,WM01,WM01-344,2,1.414213562,Deer,Neonate,Manti,N,Small,Deer,61,6-12mo,No,coniferous,-0.704766719,0.297015474,1.285351769,No,Summer,MatureAdult,0.468392017,0.366958753,7825.72998
WM01_1,WM01,WM01-345,4,2,Deer,Neonate,Manti,Y,Small,Deer,34,6-12mo,can't tell,deciduous,-1.842441449,0.122771828,1.285351769,No,Summer,MatureAdult,0.450071099,0.373920385,19856.38281
WM01_1,WM01,WM01-346,56.01666667,7.484428279,Deer,Neonate,Manti,N,Small,Deer,31,6-12mo,No,deciduous,0.742669423,-0.460106852,1.285351769,No,Summer,MatureAdult,0.423984421,0.352822809,23600.80078
WM01_1,WM01,WM01-348-A,42,6.480740698,Elk,Neonate,Manti,N,Medium,Elk,50,6-12mo,No,coniferous,0.385915281,0.694734527,1.285351769,Yes,Summer,MatureAdult,0.450753194,0.279298254,15781.40625
WM01_1,WM01,WM01-350,14,3.741657387,Deer,Neonate,Manti,N,Small,Deer,38,6-12mo,No,deciduous,-0.574218004,0.174056398,1.285351769,No,Summer,MatureAdult,0.475420227,0.381763094,7226.419922
WM01_1,WM01,WM01-351,14,3.741657387,Deer,Neonate,Manti,N,Small,Deer,32,6-12mo,No,coniferous,0.691087102,-1.268527301,1.285351769,No,Summer,MatureAdult,0.466393259,0.370653894,5158.595703
WM01_1,WM01,WM01-352,62,7.874007874,Deer,Adult,Manti,Y,Large,Deer,60,6-12mo,can't tell,coniferous,0.284885165,0.419874665,1.285351769,No,Summer,MatureAdult,0.444870396,0.390786182,24312.24219
WM01_1,WM01,WM01-354,24,4.898979486,Deer,Adult,Manti,Y,Large,Deer,47,12mos+,can't tell,coniferous,0.47460287,-0.5021368,1.285351769,No,Summer,MatureAdult,0.438472925,0.339791323,25245.5625
WM01_1,WM01,WM01-355,38,6.164414003,Deer,Neonate,Manti,N,Small,Deer,65,12mos+,No,coniferous,0.964694367,-0.401941967,1.285351769,No,Summer,MatureAdult,0.402862356,0.330102008,19001.45898
WM01_1,WM01,WM01-357,44,6.633249581,Deer,Fawn/calf,Manti,Y,Medium,Deer,20,12mos+,can't tell,deciduous,-1.438837465,1.879454967,1.285351769,No,Summer,MatureAdult,0.441369016,0.372163169,23648.67188
WM01_1,WM01,WM01-359,58,7.615773106,Deer,Fawn/calf,Manti,Y,Medium,Deer,24,12mos+,can't tell,deciduous,0.191213668,-0.442836453,1.285351769,No,Fall,MatureAdult,0.408111004,0.269603452,25015.49219
WM01_1,WM01,WM01-361,8,2.828427125,Deer,Neonate,Manti,N,Small,Deer,52,12mos+,No,deciduous,-0.440048432,1.139650334,1.285351769,No,Fall,MatureAdult,0.468568108,0.238456371,11317.76563
WM01_1,WM01,WM01-362,2,1.414213562,Deer,Adult,Manti,Y,Large,Deer,51,12mos+,Possible,deciduous,-1.988809804,1.570866922,1.285351769,No,Fall,MatureAdult,0.468196472,0.371051277,24943.81641
WM01_1,WM01,WM01-363,60,7.745966692,Deer,Neonate,Manti,Y,Small,Deer,58,12mos+,Possible,coniferous,-0.757170459,1.014608586,1.285351769,No,Fall,MatureAdult,0.471886742,0.385875165,13868.20508
WM01_1,WM01,WM01-366,34,5.830951895,Deer,Adult,Manti,N,Large,Deer,45,12mos+,No,deciduous,-1.513718314,0.216518288,1.285351769,No,Fall,MatureAdult,0.453015774,0.216524794,37017.32813
WM01_1,WM01,WM01-368,16.01666667,4.002082791,Deer,Adult,Manti,Y,Large,Deer,49,12mos+,Unlikely,coniferous,0.850325484,-0.807394982,1.285351769,No,Fall,MatureAdult,0.446966325,0.200215103,17369.79492
WM01_1,WM01,WM01-369,16,4,Deer,Adult,Manti,Y,Large,Deer,52,12mos+,Likely.Yes,deciduous,-0.907730971,0.213883216,1.285351769,No,Fall,MatureAdult,0.494450515,0.478428239,6519.301758
WM01_1,WM01,WM01-370,14,3.741657387,Deer,Fawn/calf,Manti,N,Medium,Deer,54,12mos+,No,deciduous,-0.651016397,0.271295533,1.285351769,No,Fall,MatureAdult,0.458216606,0.380113752,19867.00977
WM01_1,WM01,WM01-371,100.0166667,10.0008333,Deer,Neonate,Manti,N,Medium,Deer,45,12mos+,No,coniferous,1.232255037,-0.671735495,1.285351769,No,Fall,MatureAdult,0.376411628,0.306751752,28859.54883
WM01_1,WM01,WM01-374,34,5.830951895,Deer,Adult,Manti,N,Large,Deer,56,12mos+,No,deciduous,-0.962269,0.461346095,1.285351769,No,Fall,MatureAdult,0.452050974,0.357669762,9631.68457
WM01_1,WM01,WM01-376,0,0,Deer,Fawn/calf,Manti,N,Medium,Deer,65,12mos+,No,coniferous,0.682234221,-1.63793506,1.285351769,No,Fall,MatureAdult,0.384206983,0.24243672,40342.57813
WM01_1,WM01,WM01-377,16,4,Deer,Neonate,Manti,N,Medium,Deer,47,12mos+,No,coniferous,0.239125695,-0.866343849,1.285351769,No,Fall,MatureAdult,0.393456093,0.235204649,36519.01953
WM01_1,WM01,WM01-378,144,12,Elk,Neonate,Manti,N,Medium,Elk,38,12mos+,No,coniferous,-0.996550522,-0.345279442,1.285351769,No,Fall,MatureAdult,0.42247763,0.311093338,28453.8125
WM01_1,WM01,WM01-380-A,18.01666667,4.244604419,Deer,Neonate,Manti,N,Medium,Deer,48,12mos+,No,coniferous,-0.265813059,-0.028570449,1.285351769,Yes,Fall,MatureAdult,0.436196421,0.321381669,23171.66016
WM01_1,WM01,WM01-381,46,6.782329983,Deer,Neonate,Manti,N,Medium,Deer,48,12mos+,No,deciduous,1.266470406,-0.782717603,1.285351769,No,Fall,MatureAdult,0.405853538,0.21905125,26557.125
WM10_1,WM10,WM10-004,44,6.633249581,Deer,Adult,Manti,N,Large,Deer,27,0-5mo,No,coniferous,-0.474694274,1.593915272,1.527321051,No,Winter,PrimeAdult,0.343993177,0.362404926,4970.970703
WM10_1,WM10,WM10-007,186.0166667,13.63879271,Deer,Fawn/calf,Manti,N,Medium,Deer,22,0-5mo,No,deciduous,-1.423836245,3.250314961,1.527321051,No,Winter,PrimeAdult,0.37505799,0.336390531,7431.240234
WM10_1,WM10,WM10-011/013,0,0,Elk,Fawn/calf,Manti,N,Large,Elk,17,0-5mo,No,other,-0.321122796,1.315948514,1.527321051,No,Winter,PrimeAdult,0.385988632,0.408195325,4159.930664
WM10_1,WM10,WM10-012,18,4.242640687,Elk,Fawn/calf,Manti,N,Large,Elk,38,0-5mo,No,coniferous,0.069110457,1.520786113,1.527321051,No,Winter,PrimeAdult,0.398567268,0.377582128,6788.744141
WM10_1,WM10,WM10-014,18,4.242640687,Deer,Fawn/calf,Manti,N,Medium,Deer,1,0-5mo,No,scrub,-0.576226084,2.13063084,1.527321051,No,Winter,PrimeAdult,0.386147207,0.46538936,2978.739258
WM10_1,WM10,WM10-016,16,4,Deer,Fawn/calf,Manti,N,Medium,Deer,1,0-5mo,No,scrub,-0.783897191,1.455487069,1.527321051,No,Winter,PrimeAdult,0.374140076,0.426935284,1990.747314
WM10_1,WM10,WM10-018,52,7.211102551,Deer,Fawn/calf,Manti,N,Medium,Deer,1,0-5mo,No,scrub,-1.175716325,2.132197905,1.527321051,No,Winter,PrimeAdult,0.389593308,0.462412041,2794.351807
WM10_1,WM10,WM10-021,64,8,Deer,Fawn/calf,Manti,N,Medium,Deer,36,0-5mo,No,coniferous,-0.161750443,-0.762406748,1.527321051,No,Winter,PrimeAdult,0.23867374,0.345021121,8112.109375
WM10_1,WM10,WM10-023_A,0,0,Deer,Fawn/calf,Manti,N,Medium,Deer,1,0-5mo,No,scrub,-1.388657297,1.847893381,1.527321051,No,Winter,PrimeAdult,0.367201545,0.457284406,2363.794189
WM10_1,WM10,WM10-023_B,24,4.898979486,Deer,Fawn/calf,Manti,N,Medium,Deer,1,0-5mo,No,scrub,-1.089307275,1.874486371,1.527321051,No,Winter,PrimeAdult,0.37563883,0.459634311,2437.803711
WM10_1,WM10,WM10-024_B,0,0,Deer,Fawn/calf,Manti,N,Medium,Deer,13,0-5mo,No,coniferous,-0.721786197,2.13063084,1.527321051,No,Winter,PrimeAdult,0.385786715,0.469216418,2495.240723
WM10_1,WM10,WM10-024_A,68.01666667,8.247221755,Deer,Adult,Manti,N,Large,Deer,18,0-5mo,No,deciduous,-0.695200728,2.13063084,1.527321051,No,Winter,PrimeAdult,0.386147207,0.46538936,2925.76416
WM10_1,WM10,WM10-027,52,7.211102551,Elk,Fawn/calf,Manti,N,Large,Elk,34,0-5mo,No,coniferous,-0.5376327,2.560873316,1.527321051,No,Winter,PrimeAdult,0.393639151,0.331817536,12093.45996
WM10_1,WM10,WM10-029,48,6.92820323,Turkey,Adult,Manti,N,ExtraSmall,Other,37,0-5mo,No,coniferous,-0.186285589,1.60979784,1.527321051,No,Winter,PrimeAdult,0.377861573,0.344367941,7554.430664
WM10_1,WM10,WM10-031,8.016666667,2.83137187,Turkey,Adult,Manti,N,ExtraSmall,Other,23,0-5mo,No,coniferous,0.272243342,1.01050281,1.527321051,No,Winter,PrimeAdult,0.387313872,0.343519425,9794.410156
WM10_1,WM10,WM10-033,0,0,Deer,Unknown,Manti,N,Medium,Deer,1,0-5mo,No,scrub,-0.090982721,1.522585198,1.527321051,No,Winter,PrimeAdult,0.383011428,0.441774135,1514.716797
WM10_1,WM10,WM10-035,20,4.472135955,Deer,Adult,Manti,N,Large,Deer,20,0-5mo,No,other,-1.590716664,1.222030301,1.527321051,No,Winter,PrimeAdult,0.390182521,0.433372312,2813.764648
WM10_1,WM10,WM10-036,196,14,Deer,Unknown,Manti,N,Medium,Deer,1,0-5mo,No,scrub,-1.083048472,1.437160844,1.527321051,No,Spring,PrimeAdult,0.442304522,0.475536893,1728.135986
WM10_1,WM10,WM10-041,0,0,Deer,Fawn/calf,Manti,N,Medium,Deer,1,0-5mo,No,deciduous,-1.158823998,1.780704119,1.527321051,No,Spring,PrimeAdult,0.417861916,0.522104931,1761.641602
WM10_1,WM10,WM10-042,66.01666667,8.125064103,Deer,Fawn/calf,Manti,N,Medium,Deer,21,0-5mo,No,coniferous,-1.528897925,3.276865307,1.527321051,No,Spring,PrimeAdult,0.338703333,0.403162872,8429.347656
WM10_1,WM10,WM10-046,118,10.86278049,Elk,Adult,Manti,N,ExtraLarge,Elk,17,6-12mo,No,coniferous,-1.11809369,1.770536569,1.527321051,No,Spring,PrimeAdult,0.407281852,0.462191445,2555.938965
WM10_1,WM10,WM10-050,68,8.246211251,Deer,Fawn/calf,Manti,N,Medium,Deer,24,6-12mo,No,coniferous,-0.464273438,1.38539872,1.527321051,No,Spring,PrimeAdult,0.367823237,0.428536947,7813.686035
WM10_1,WM10,WM10-054,32,5.656854249,Deer,Adult,Manti,Y,Large,Deer,19,6-12mo,Unlikely,coniferous,-0.219963922,1.053383109,1.527321051,No,Spring,PrimeAdult,0.420165172,0.41100856,6035.759766
WM10_1,WM10,WM10-056,20,4.472135955,Deer,Fawn/calf,Manti,N,Medium,Deer,1,6-12mo,No,scrub,-1.116230077,2.011582401,1.527321051,No,Spring,PrimeAdult,0.425639594,0.500426239,2619.81958
WM10_1,WM10,WM10-059,158,12.56980509,Deer,Adult,Manti,N,Large,Deer,1,6-12mo,No,deciduous,-1.71834891,3.250314961,1.527321051,No,Spring,PrimeAdult,0.364942943,0.446484889,7668.132813
WM10_1,WM10,WM10-064,4,2,Deer,Yearling,Manti,N,Large,Deer,32,6-12mo,No,coniferous,0.166149563,1.37608451,1.527321051,No,Spring,PrimeAdult,0.409556518,0.432310352,12093.66602
WM10_1,WM10,WM10-066,20,4.472135955,Deer,Fawn/calf,Manti,Y,Medium,Deer,38,6-12mo,Likely.Yes,coniferous,-0.411424923,1.892677671,1.527321051,No,Summer,PrimeAdult,0.456515906,0.37960291,11713.32031
WM10_1,WM10,WM10-067,54,7.348469228,Deer,Adult,Manti,Y,Large,Deer,38,6-12mo,Unlikely,deciduous,-0.371665736,0.307239661,1.527321051,No,Summer,PrimeAdult,0.431475629,0.381782743,19416.79492
WM10_1,WM10,WM10-072,28,5.291502622,Elk,Neonate,Manti,Y,Small,Elk,56,6-12mo,can't tell,coniferous,0.30123318,-0.057586634,1.527321051,No,Summer,PrimeAdult,0.437739571,0.426432899,25904.08203
WM10_1,WM10,WM10-073,18,4.242640687,Deer,Adult,Manti,Y,Large,Deer,25,6-12mo,can't tell,coniferous,0.521817519,-1.337258652,1.527321051,No,Summer,PrimeAdult,0.474027884,0.370916536,19080.9707
WM10_1,WM10,WM10-075-E,0,0,Elk,Neonate,Manti,N,Small,Elk,57,6-12mo,No,deciduous,-0.359464524,0.382802853,1.527321051,No,Summer,PrimeAdult,0.463288575,0.331849097,22355.60547
WM10_1,WM10,WM10-075-A,13,3.605551275,Elk,Neonate,Manti,N,Small,Elk,57,6-12mo,No,deciduous,-0.233242622,0.382802853,1.527321051,No,Summer,PrimeAdult,0.463752073,0.340548583,20807.70313
WM10_1,WM10,WM10-075-D,0,0,Elk,Neonate,Manti,N,Small,Elk,60,6-12mo,No,coniferous,-0.270287209,0.492683898,1.527321051,No,Summer,PrimeAdult,0.464395243,0.371204594,22621.83594
WM10_1,WM10,WM10-075-C,109,10.44030651,Deer,Neonate,Manti,N,ExtraSmall,Deer,40,6-12mo,No,deciduous,-0.36297108,0.437019801,1.527321051,Yes,Summer,PrimeAdult,0.465923441,0.353098157,26530.45898
WM10_1,WM10,WM10-077-A,16,4,Deer,Adult,Manti,N,Large,Deer,61,6-12mo,No,mix.for,-0.492809366,0.317427973,1.527321051,Yes,Summer,PrimeAdult,0.47227699,0.261814898,12838.18164
WM10_1,WM10,WM10-078,52,7.211102551,Deer,Neonate,Manti,N,ExtraSmall,Deer,35,6-12mo,No,deciduous,-0.78538217,1.887723726,1.527321051,No,Summer,PrimeAdult,0.423106479,0.349143283,4883.942383
WM10_1,WM10,WM10-079,14,3.741657387,Deer,Adult,Manti,Y,Large,Deer,46,6-12mo,Unlikely,coniferous,-0.538394895,0.130933504,1.527321051,No,Summer,PrimeAdult,0.463180828,0.30708007,14265.37305
WM10_1,WM10,WM10-080-A,2,1.414213562,DomesticUngulate,YOY,Manti,N,Small,OtherUngulate,55,6-12mo,No,coniferous,-1.312636218,0.840098993,1.527321051,No,Summer,PrimeAdult,0.444376456,0.386687897,10662.75684
WM10_1,WM10,WM10-080-B,34,5.830951895,DomesticUngulate,Adult,Manti,Y,Large,OtherUngulate,38,6-12mo,Unlikely,deciduous,-1.140598906,0.962945995,1.527321051,No,Summer,PrimeAdult,0.445328816,0.384864876,10631.16113
WM10_1,WM10,WM10-081-A,42,6.480740698,Deer,Neonate,Manti,N,Small,Deer,42,6-12mo,No,coniferous,-1.505113947,3.254115244,1.527321051,Yes,Summer,PrimeAdult,0.425624844,0.354457747,8228.808594
WM10_1,WM10,WM10-084-B,16,4,Deer,Adult,Manti,Y,Large,Deer,51,6-12mo,Unlikely,coniferous,-1.363242061,1.653604669,1.527321051,Yes,Summer,PrimeAdult,0.443831689,0.374192863,19931.77734
WM10_1,WM10,WM10-085,100,10,Deer,Adult,Manti,N,Large,Deer,22,6-12mo,No,coniferous,-1.517461653,3.01759222,1.527321051,No,Summer,PrimeAdult,0.452667356,0.370285517,7926.355469
WM10_1,WM10,WM10-087-B,0,0,DomesticUngulate,YOY,Manti,N,Small,OtherUngulate,33,6-12mo,No,coniferous,-1.800323633,-0.223509478,1.527321051,No,Summer,PrimeAdult,0.483039185,0.268271438,7672.044922
WM10_1,WM10,WM10-087-A,18,4.242640687,DomesticUngulate,YOY,Manti,N,Small,OtherUngulate,38,6-12mo,No,coniferous,-2.093080648,-0.223509478,1.527321051,No,Summer,PrimeAdult,0.484100804,0.270026506,6885.970703
WM10_1,WM10,WM10-088-B,2,1.414213562,DomesticUngulate,Adult,Manti,Y,Large,OtherUngulate,39,6-12mo,Likely.Yes,deciduous,-0.947246468,-0.063429758,1.527321051,No,Summer,PrimeAdult,0.489253733,0.316913932,9868.933594
WM10_1,WM10,WM10-088-A,40,6.32455532,DomesticUngulate,Adult,Manti,Y,Large,OtherUngulate,35,6-12mo,Likely.Yes,coniferous,-1.069433917,-0.341990703,1.527321051,No,Summer,PrimeAdult,0.497079239,0.307260628,6130.682617
WM10_1,WM10,WM10-090-B,0,0,DomesticUngulate,YOY,Manti,Y,Small,OtherUngulate,53,6-12mo,Likely.Yes,deciduous,-1.087293186,0.377825033,1.527321051,No,Summer,PrimeAdult,0.458181303,0.451103503,16859.04688
