CougarInterval,CougarID,ClusterID_unique,PreyGroup,DurationatKill,PreyAgeClass,Site,BearSign,Comb_WeightClass,PreyCategory,CanopyPercent,DemographicStatus,BearDisplacement,CoverType,thi150,Dist2road,DensityofRoads_990,DensityofRoads_5010,BearHarvestDensity,DurationatKill.sqr,MultipleKills,Season,DeerUse_990,ElkUse_990
CA16_1,CA16,CA16-059,Deer,26,Neonate,Cache,N,ExtraSmall,Deer,36,None,No,deciduous,3.921970919,1.842070964,-0.763989988,-2.596420425,-1.004420288,5.099019514,No,Summer,-0.533175421,-0.072252225
CA16_1,CA16,CA16-060,Deer,30,Neonate,Cache,N,ExtraSmall,Deer,62,None,No,deciduous,2.702468245,1.785073036,-0.763989988,-2.596420425,-1.004420288,5.477225575,No,Summer,0.169296621,0.064837979
CA16_1,CA16,CA16-061,Deer,22,Neonate,Cache,N,Small,Deer,14,None,No,scrub,4.401622499,-1.640431934,1.368038701,0.811956943,-1.004420288,4.69041576,No,Summer,0.641506932,-0.527429836
CA16_1,CA16,CA16-062,Elk,76,Neonate,Cache,N,Small,Elk,50,None,No,deciduous,2.874044529,0.276692998,-0.763989988,-0.220389279,-1.004420288,8.717797887,No,Summer,-0.625391128,1.313564764
CA16_1,CA16,CA16-064,DomesticUngulate,22,Adult,Cache,N,Large,OtherUngulate,9,None,No,scrub,2.727329305,-1.354768896,2.430425088,0.712694579,-1.004420288,4.69041576,No,Summer,0.237396332,-0.679938694
CA16_1,CA16,CA16-066,Elk,102,Neonate,Cache,N,Small,Elk,60,None,No,deciduous,2.343438337,-0.709683762,0.931814777,1.277889545,-1.004420288,10.09950494,No,Summer,-0.57478471,1.73477715
CA16_1,CA16,CA16-067,Deer,24,Neonate,Cache,N,Small,Deer,39,None,No,deciduous,3.308086117,-0.050821363,-0.763989988,0.234895124,-1.004420288,4.898979486,No,Summer,-0.317878803,0.505388323
CA16_1,CA16,CA16-071,Deer,76,Fawn/calf,Cache,N,Medium,Deer,38,None,No,deciduous,3.5324669,1.332059495,-0.763989988,-1.528263639,-1.004420288,8.717797887,No,Summer,-1.187646298,1.118362825
CA16_1,CA16,CA16-072,Deer,46,Neonate,Cache,N,Small,Deer,58,None,No,deciduous,3.912018123,-0.254213216,-0.763989988,0.994032755,-1.004420288,6.782329983,No,Summer,-0.201392957,0.374933607
CA16_1,CA16,CA16-073A,Mesocarnivore,56,Unknown,Cache,N,Small,Other,57,None,No,deciduous,3.47093325,-0.003164511,-0.763989988,0.327580786,-1.004420288,7.483314774,Yes,Summer,0.130323724,1.236184128
CA16_1,CA16,CA16-075,Deer,34,Neonate,Cache,N,Small,Deer,43,None,No,coniferous,4.09573926,-0.349791762,0.758887647,1.349887772,-1.004420288,5.830951895,No,Summer,-0.168662076,-0.623774992
CA16_1,CA16,CA16-076,Deer,80,Neonate,Cache,N,Small,Deer,46,None,No,deciduous,3.834953169,-0.419505974,1.575499026,0.63567519,-1.004420288,8.94427191,No,Summer,0.11776262,-0.335265807
CA16_1,CA16,CA16-077,DomesticUngulate,26,YOY,Cache,N,Medium,OtherUngulate,56,None,No,deciduous,3.645240793,1.787374223,-0.763989988,-2.596420425,-1.004420288,5.099019514,No,Summer,-0.260528625,0.154853009
CA16_1,CA16,CA16-078,DomesticUngulate,46,YOY,Cache,N,Medium,OtherUngulate,41,None,No,deciduous,3.810371964,0.275493673,-0.763989988,0.190055435,-1.004420288,6.782329983,No,Summer,-0.510417519,0.22909002
CA16_1,CA16,CA16-079,Deer,198,Neonate,Cache,N,Small,Deer,62,None,No,coniferous,4.270287993,-0.561768634,0.598113177,0.392733625,-1.004420288,14.07124728,No,Summer,-0.962212825,-1.222361476
CA16_1,CA16,CA16-083,DomesticUngulate,52,YOY,Cache,N,Medium,OtherUngulate,42,None,No,coniferous,3.772749713,-0.61095424,1.011975258,1.495515865,-1.004420288,7.211102551,No,Fall,-0.96084562,0.658630858
CA16_1,CA16,CA16-085,DomesticUngulate,48,YOY,Cache,N,Medium,OtherUngulate,32,None,No,deciduous,3.165833469,1.085751293,1.368038701,0.340222441,-1.004420288,6.92820323,No,Fall,0.220255872,-0.01480032
CA17_1,CA17,CA17-009,Deer,42,Yearling/Adult,Cache,N,Large,Deer,21,0-5mo,No,scrub,4.385665331,0.157100736,-0.763989988,-0.309363396,-1.004420288,6.480740698,No,Winter,-0.975214171,-0.434516321
CA17_1,CA17,CA17-014_B,Deer,188,Adult,Cache,N,Large,Deer,13,0-5mo,No,scrub,3.300451312,-1.301630417,1.233245306,-0.395200082,-1.004420288,13.7113092,Yes,Winter,-0.172755042,-0.350091739
CA17_1,CA17,CA17-017,Deer,52,Yearling,Cache,N,Medium,Deer,1,0-5mo,No,scrub,3.75536634,-0.683131722,1.03790313,-0.381777882,-1.004420288,7.211102551,No,Winter,-0.636491765,0.127394974
CA17_1,CA17,CA17-021,Deer,68,Yearling/Adult,Cache,N,Large,Deer,14,0-5mo,No,scrub,4.605170186,0.835663543,-0.763989988,-0.174068524,-1.004420288,8.246211251,No,Winter,-0.205034782,0.034044853
CA17_1,CA17,CA17-022-B,Deer,84,Yearling,Cache,N,Medium,Deer,24,0-5mo,No,deciduous,4.551244421,0.916217911,-0.763989988,-0.152752634,-1.004420288,9.16515139,No,Winter,-0.296607058,-0.371215394
CA17_1,CA17,CA17-022-A,Deer,72,Yearling,Cache,N,Medium,Deer,21,0-5mo,No,coniferous,4.539298746,0.629817582,-0.763989988,-0.335427575,-1.004420288,8.485281374,No,Winter,-0.045950563,-0.200201859
CA17_1,CA17,CA17-024/026,Deer,101.9833333,Adult,Cache,N,Large,Deer,11,0-5mo,No,other,3.55415804,0.037337141,-0.763989988,-0.537817156,-1.004420288,10.09867978,No,Winter,-0.444481261,-0.387294194
CA17_1,CA17,CA17-029,Deer,28,Fawn/calf,Cache,N,Medium,Deer,1,0-5mo,No,other,3.778486032,0.306294044,-0.763989988,-0.398568439,-1.004420288,5.291502622,No,Winter,-0.136622503,0.134092319
CA17_1,CA17,CA17-031-B,Deer,48,Adult,Cache,N,Large,Deer,11,0-5mo,No,other,4.544182644,-0.329276387,-0.763989988,-0.581467413,-1.004420288,6.92820323,Yes,Winter,-0.841039629,-0.497054333
CA17_1,CA17,CA17-032,Deer,49,Fawn/calf,Cache,N,Medium,Deer,9,0-5mo,No,scrub,3.843926077,-0.830442661,0.847672212,-0.505677434,-1.004420288,7,No,Winter,-0.368534655,-0.367812555
CA17_1,CA17,CA17-034,Deer,22,Fawn/calf,Cache,N,Medium,Deer,1,0-5mo,No,scrub,4.517702828,-0.0065062,-0.763989988,-0.488033721,-1.004420288,4.69041576,No,Winter,-0.619793321,-0.20566401
CA17_1,CA17,CA17-035,Deer,140,Adult,Cache,N,Large,Deer,1,0-5mo,No,scrub,3.381551725,0.919337606,-0.763989988,-0.245466826,-1.004420288,11.83215957,No,Winter,0.605347925,1.210997816
CA17_1,CA17,CA17-037-B,Deer,28,Adult,Cache,N,Large,Deer,22,0-5mo,No,scrub,4.645992961,0.086770227,-0.763989988,-1.197874903,-1.004420288,5.291502622,No,Winter,-2.011556422,-1.274222618
CA17_1,CA17,CA17-037-A,Deer,66,Adult,Cache,N,Large,Deer,21,0-5mo,No,scrub,3.364412502,-0.453382923,0.097479694,-1.268527301,-1.004420288,8.124038405,No,Winter,-2.567455525,-0.575788969
CA17_1,CA17,CA17-042-B,Deer,50,Adult,Cache,N,Large,Deer,21,0-5mo,No,scrub,4.248496986,0.103412768,-0.763989988,-0.0869383,-1.004420288,7.071067812,No,Winter,-2.043862047,-0.3100052
CA17_1,CA17,CA17-042-A,Deer,78,Adult,Cache,N,Large,Deer,27,0-5mo,No,deciduous,4.109508146,-0.225172681,0.598113177,0.014349237,-1.004420288,8.831760866,No,Winter,-2.13474574,-0.546930785
CA17_1,CA17,CA17-046,Deer,75,Adult,Cache,N,Large,Deer,60,0-5mo,No,coniferous,3.51650702,-0.167948288,1.27916476,-0.641183031,-1.004420288,8.660254038,No,Winter,-2.211417324,-3.539337253
CA17_1,CA17,CA17-049,Deer,86,Fawn/calf,Cache,N,Medium,Deer,24,0-5mo,No,scrub,3.784172988,1.152163847,-0.763989988,-0.629848227,-1.004420288,9.273618495,No,Winter,-2.159154452,-1.510087455
CA17_1,CA17,CA17-051,Deer,22,Fawn/calf,Cache,N,Medium,Deer,1,0-5mo,No,scrub,3.969517734,0.272056301,-0.763989988,0.176729314,-1.004420288,4.69041576,No,Winter,-0.417642849,0.147718731
CA17_1,CA17,CA17-053,Deer,18,Fawn/calf,Cache,N,Medium,Deer,15,0-5mo,No,scrub,4.048880769,0.366271632,-0.763989988,0.441900641,-1.004420288,4.242640687,No,Winter,-0.63284994,-0.12136609
CA17_1,CA17,CA17-057,Deer,70,Adult,Cache,N,Large,Deer,14,6-12mo,No,scrub,3.256508363,0.196292517,-0.763989988,0.794522673,-1.004420288,8.366600265,No,Spring,-2.19774189,-0.093475883
CA17_1,CA17,CA17-058,Deer,32,Yearling,Cache,Y,Medium,Deer,37,6-12mo,Possible,coniferous,3.65172935,1.587146941,-0.763989988,-0.940743845,-1.004420288,5.656854249,No,Spring,-1.598966474,-0.03157456
CA17_1,CA17,CA17-059.2,Deer,20,Fawn/calf,Cache,N,Medium,Deer,38,6-12mo,No,deciduous,2.830754556,0.695478223,-0.763989988,0.692482625,-1.004420288,4.472135955,No,Spring,-0.00293788,-0.320497944
CA17_1,CA17,CA17-060,Deer,26,Unknown,Cache,N,Medium,Deer,41,6-12mo,No,deciduous,4.289325049,1.41222817,-0.763989988,-1.500870557,-1.004420288,5.099019514,No,Spring,-1.259022886,0.376593839
CA17_1,CA17,CA17-061.2,Deer,46,Adult,Cache,N,Large,Deer,24,6-12mo,No,scrub,3.254898823,0.313814474,-0.763989988,-0.7463186,-1.004420288,6.782329983,No,Spring,-1.17604344,1.223769382
CA17_1,CA17,CA17-062,Deer,62,Yearling,Cache,Y,Medium,Deer,36,6-12mo,can't tell,deciduous,4.08247014,-0.517267578,0.246172756,-0.325618449,-1.004420288,7.874007874,No,Spring,-2.123608583,-1.646426754
CA17_1,CA17,CA17-064,Deer,28,Fawn/calf,Cache,Y,Medium,Deer,19,6-12mo,can't tell,mix.for,3.747543285,0.810109431,-0.763989988,0.084355476,-1.004420288,5.291502622,No,Spring,-0.310039125,0.316164317
CA17_1,CA17,CA17-065,Deer,48,Fawn/calf,Cache,N,Medium,Deer,46,6-12mo,No,deciduous,4.487229515,-0.240528603,-0.763989988,-0.637397476,-1.004420288,6.92820323,No,Spring,-2.056218336,-1.83483437
CA17_1,CA17,CA17-066,Deer,68,Adult,Cache,N,Large,Deer,24,6-12mo,No,scrub,4.873606348,-0.603389867,0.199162397,-1.556377961,-1.004420288,8.246211251,No,Spring,-2.057646369,-0.678509541
CA17_1,CA17,CA17-069,Deer,42,Adult,Cache,N,Large,Deer,55,6-12mo,No,deciduous,3.198663153,0.057891457,-0.763989988,-0.999975778,-1.004420288,6.480740698,No,Spring,-2.114455069,-2.05154143
CA17_1,CA17,CA17-072,Deer,48,Adult,Cache,N,Large,Deer,1,6-12mo,No,other,3.33961023,0.025859018,-0.763989988,-0.488033721,-1.004420288,6.92820323,No,Spring,-0.200082103,-0.162555311
CA17_1,CA17,CA17-073,Deer,22,Fawn/calf,Cache,N,Medium,Deer,1,6-12mo,No,scrub,4.278976003,-0.348014828,0.149736593,1.085718656,-1.004420288,4.69041576,No,Spring,-0.505995859,-0.226213064
CA17_1,CA17,CA17-075,DomesticUngulate,58,Adult,Cache,N,Large,OtherUngulate,31,6-12mo,No,deciduous,4.487703263,-0.341859051,-0.763989988,1.500944038,-1.004420288,7.615773106,No,Summer,-1.556115398,-1.992532945
CA17_1,CA17,CA17-077,Deer,30,Fawn/calf,Cache,N,Medium,Deer,60,6-12mo,No,deciduous,2.913247214,-0.660751561,1.113539656,0.402631513,-1.004420288,5.477225575,No,Summer,0.06727142,-0.242253778
CA17_1,CA17,CA17-076,Deer,22,Fawn/calf,Cache,N,Medium,Deer,36,6-12mo,No,coniferous,3.816783624,0.157114948,-0.763989988,-0.611100689,-1.004420288,4.69041576,No,Summer,-1.673635871,-2.11903612
CA17_1,CA17,CA17-078,Elk,24,Neonate,Cache,N,Small,Elk,48,6-12mo,No,deciduous,2.972578089,-0.574964589,1.838304455,1.097771517,-1.004420288,4.898979486,No,Summer,0.171995293,0.029400274
CA17_1,CA17,CA17-080,Deer,36,Fawn/calf,Cache,N,Medium,Deer,49,6-12mo,No,deciduous,3.35282095,-0.575772255,1.324074625,1.037107427,-1.004420288,6,No,Summer,0.609060982,-0.779410783
CA17_1,CA17,CA17-082,Deer,64,Adult,Cache,N,Large,Deer,38,6-12mo,No,mix.for,3.036550362,1.04376429,-0.763989988,0.014349237,-1.004420288,8,No,Summer,-0.31680058,0.189657734
CA17_1,CA17,CA17-085,Deer,56,Adult,Cache,N,Large,Deer,34,6-12mo,No,deciduous,3.500295655,1.225223791,1.411114339,-0.104715257,-1.004420288,7.483314774,No,Summer,-0.219238132,-0.077942497
CA17_1,CA17,CA17-086,Deer,73,Adult,Cache,Y,Large,Deer,50,6-12mo,Possible,coniferous,3.9044849,-1.477819478,1.994058712,0.880820008,-1.004420288,8.544003745,No,Summer,-0.01352135,0.38344676
CA17_1,CA17,CA17-089,Deer,16,Neonate,Cache,N,ExtraSmall,Deer,49,6-12mo,No,deciduous,3.568342232,0.342043954,-0.763989988,0.15257951,-1.004420288,4,No,Summer,-0.893619156,0.485610159
CA17_1,CA17,CA17-091,Deer,64,Adult,Cache,N,Large,Deer,38,6-12mo,No,deciduous,3.200365721,1.115006877,-0.763989988,-0.730369152,-1.004420288,8,No,Summer,2.281964123,-0.933537766
CA17_1,CA17,CA17-095,Deer,32,Fawn/calf,Cache,N,Medium,Deer,33,6-12mo,No,deciduous,4.539298746,0.985450271,-0.763989988,-1.826546453,-1.004420288,5.656854249,No,Summer,-0.800694235,-2.315937187
CA17_1,CA17,CA17-097,Deer,46,Unknown,Cache,N,Medium,Deer,32,6-12mo,No,deciduous,3.738657319,-0.489292094,0.696702926,0.340222441,-1.004420288,6.782329983,No,Summer,-0.652858957,-1.237089876
CA17_1,CA17,CA17-099,Deer,26,Neonate,Cache,N,Small,Deer,58,6-12mo,No,deciduous,3.004023006,0.434317689,-0.763989988,0.933684706,-1.004420288,5.099019514,No,Summer,0.353786422,-0.387509551
CA17_1,CA17,CA17-100,Deer,24,Neonate,Cache,N,Small,Deer,49,6-12mo,No,deciduous,2.491840562,0.792876204,0.149736593,0.533190659,-1.004420288,4.898979486,No,Summer,-1.11386042,-0.25029596
CA17_1,CA17,CA17-101,DomesticUngulate,38,Unknown,Cache,N,Small,OtherUngulate,42,6-12mo,No,mix.for,2.593405546,1.397255398,-0.763989988,0.499870657,-1.004420288,6.164414003,No,Summer,-0.933752019,-0.598332084
CA17_1,CA17,CA17-103,DomesticUngulate,26,Adult,Cache,N,Large,OtherUngulate,37,6-12mo,No,deciduous,2.525709113,0.832117325,-0.763989988,-0.040137399,-1.004420288,5.099019514,No,Summer,0.008955902,-0.181747912
CA17_1,CA17,CA17-105,Bird,28,Unknown,Cache,N,ExtraSmall,Other,52,6-12mo,No,coniferous,3.137297108,2.086246198,-0.763989988,-0.211053167,-1.004420288,5.291502622,No,Summer,0.678069592,-0.964764224
CA17_1,CA17,CA17-106,Deer,18,Neonate,Cache,N,Small,Deer,74,6-12mo,No,coniferous,3.542175749,0.582740342,-0.763989988,0.166022133,-1.004420288,4.242640687,No,Summer,-1.224082062,-2.236972629
CA17_1,CA17,CA17-107,Deer,28,Fawn/calf,Cache,N,Medium,Deer,26,6-12mo,No,deciduous,3.79736101,0.01822306,-0.763989988,0.144482291,-1.004420288,5.291502622,No,Summer,-0.171804103,-2.090620105
CA17_1,CA17,CA17-108,DomesticUngulate,76,Adult,Cache,N,Large,OtherUngulate,55,6-12mo,No,deciduous,3.301966767,-1.466367681,1.233245306,0.020018667,-1.004420288,8.717797887,No,Summer,0.667516241,0.42246666
CA17_1,CA17,CA17-109,DomesticUngulate,22,Unknown,Cache,N,Medium,OtherUngulate,38,6-12mo,No,mix.for,2.130252542,0.358422046,-0.763989988,0.216518288,-1.004420288,4.69041576,No,Summer,0.661605477,-0.378420695
CA17_1,CA17,CA17-111,DomesticUngulate,30,Unknown,Cache,N,Medium,OtherUngulate,1,6-12mo,No,scrub,4.18332408,-1.725398676,1.346171162,0.141777897,-1.004420288,5.477225575,No,Summer,-0.216725912,-1.794923458
CA17_1,CA17,CA17-111.2,Deer,14,Neonate,Cache,N,Small,Deer,60,6-12mo,No,coniferous,4.498882863,1.796156747,-0.763989988,-2.596420425,-1.004420288,3.741657387,No,Summer,-0.900003638,-1.978855149
CA17_1,CA17,CA17-112,Deer,50,Adult,Cache,N,Large,Deer,36,6-12mo,No,deciduous,3.364395616,-0.310266013,-0.154838934,-0.149722667,-1.004420288,7.071067812,No,Summer,-0.447185771,-0.868878584
CA17_1,CA17,CA17-114_A,DomesticUngulate,22,YOY,Cache,N,Medium,OtherUngulate,53,6-12mo,No,coniferous,4.083865039,1.421332364,-0.763989988,0.081590364,-1.004420288,4.69041576,Yes,Summer,-0.483896347,-0.999120561
CA17_1,CA17,CA17-113,DomesticUngulate,58,Unknown,Cache,N,Medium,OtherUngulate,23,6-12mo,No,deciduous,3.223863366,0.479715592,-0.763989988,0.540284611,-1.004420288,7.615773106,No,Summer,-0.691916322,-1.772481149
CA17_1,CA17,CA17-115,Deer,52,Adult,Cache,N,Large,Deer,31,6-12mo,No,deciduous,3.215520593,1.322918319,0.041841112,-0.005591467,-1.004420288,7.211102551,No,Summer,0.242431673,-0.69628489
CA17_1,CA17,CA17-118,Deer,16,Neonate,Cache,N,Small,Deer,61,6-12mo,No,deciduous,2.470892898,0.439582149,1.324074625,0.530822433,-1.004420288,4,No,Summer,-1.359620537,-0.461363959
CA17_1,CA17,CA17-119,Deer,24,Fawn/calf,Cache,N,Medium,Deer,23,6-12mo,No,scrub,3.917010547,-1.293634562,1.186244951,-0.599936667,-1.004420288,4.898979486,No,Summer,-0.027632059,-1.223700422
CA17_1,CA17,CA17-120,Deer,34,Neonate,Cache,N,Small,Deer,62,6-12mo,No,mix.for,3.875535273,1.437740287,0.149736593,-0.140655195,-1.004420288,5.830951895,No,Fall,-0.636230085,0.880230657
CA17_1,CA17,CA17-121,Deer,24,Neonate,Cache,N,Small,Deer,52,6-12mo,No,deciduous,3.65606542,0.133595943,0.199162397,0.385288647,-1.004420288,4.898979486,No,Fall,0.301571986,-0.271273825
CA17_1,CA17,CA17-122,Deer,20,Neonate,Cache,N,Small,Deer,51,6-12mo,No,coniferous,2.100011003,0.367146717,-0.763989988,-0.183261543,-1.004420288,4.472135955,No,Fall,-0.848507779,-0.02362391
CA17_1,CA17,CA17-123,Deer,58,Adult,Cache,N,Large,Deer,46,6-12mo,No,deciduous,3.410871304,-0.619161451,1.820419058,1.22590887,-1.004420288,7.615773106,No,Fall,-1.216312341,-1.555660478
CA17_1,CA17,CA17-124,Deer,14,Neonate,Cache,N,Small,Deer,55,6-12mo,No,deciduous,3.570697703,-0.14508355,-0.763989988,-0.778637277,-1.004420288,3.741657387,No,Fall,-1.505125319,-0.8445434
CA17_1,CA17,CA17-125-A,Deer,8,Neonate,Cache,N,Small,Deer,62,6-12mo,No,coniferous,4.008089735,-0.257163196,-0.763989988,-0.328883443,-1.004420288,2.828427125,No,Fall,-0.757156635,-1.05183786
CA17_1,CA17,CA17-125-B,Deer,10,Neonate,Cache,N,Small,Deer,51,6-12mo,No,deciduous,3.502791046,0.06139071,-0.763989988,-0.375097196,-1.004420288,3.16227766,No,Fall,-1.019701492,-0.908030889
CA17_1,CA17,CA17-126-A,Deer,78,Adult,Cache,N,Large,Deer,18,6-12mo,No,deciduous,3.344044712,0.670465705,1.138083569,0.163338846,-1.004420288,8.831760866,Yes,Fall,1.229196688,0.432131685
CA17_1,CA17,CA17-127,Deer,16,Neonate,Cache,N,Small,Deer,1,6-12mo,No,coniferous,3.799229333,1.461898948,-0.2364497,-0.405320689,-1.004420288,4,No,Fall,-0.302108024,-0.455512443
CA17_1,CA17,CA17-128.1,Deer,12,Neonate,Cache,N,Small,Deer,61,6-12mo,No,deciduous,3.3156941,-0.96756876,1.186244951,-0.537817156,-1.004420288,3.464101615,No,Fall,-0.741303936,0.294321458
CA17_1,CA17,CA17-129-B,Deer,26,Neonate,Cache,N,Small,Deer,57,6-12mo,No,deciduous,4.182048279,-0.254407494,-0.763989988,-0.325618449,-1.004420288,5.099019514,Yes,Fall,-0.70003448,-1.037538073
CA17_1,CA17,CA17-130,Deer,23,Neonate,Cache,N,Medium,Deer,68,6-12mo,No,coniferous,4.274928499,2.048563241,-0.763989988,-2.424271372,-1.004420288,4.795831523,No,Fall,-1.35877725,-0.456349507
CA17_1,CA17,CA17-131,Deer,22,Neonate,Cache,N,Medium,Deer,55,6-12mo,No,deciduous,3.424535387,-0.364174125,0.491807081,0.084355476,-1.004420288,4.69041576,No,Fall,-1.876679075,-0.979534611
CA17_1,CA17,CA17-132,Deer,56,Adult,Cache,N,Large,Deer,50,12mos+,No,coniferous,4.525404336,-0.198933394,-0.763989988,1.079677406,-1.004420288,7.483314774,No,Fall,-0.982878746,-0.750053873
CA17_1,CA17,CA17-133,Deer,54,Adult,Cache,N,Large,Deer,29,12mos+,No,deciduous,4.134486638,0.34351386,-0.763989988,0.723870277,-1.004420288,7.348469228,No,Fall,0.096088216,-1.292334908
CA17_1,CA17,CA17-134,DomesticUngulate,14,Unknown,Cache,N,Medium,OtherUngulate,20,12mos+,No,scrub,3.656059113,-0.999215105,1.729068146,0.678938698,-1.004420288,3.741657387,No,Fall,0.450854437,-0.259193873
CA17_1,CA17,CA17-136,Deer,30,Neonate,Cache,N,Medium,Deer,22,12mos+,No,deciduous,3.961612701,-0.212848274,0.728119271,0.846560646,-1.004420288,5.477225575,No,Fall,-0.732376035,-0.969667941
CA17_1,CA17,CA17-137,Deer,40,Neonate,Cache,N,Medium,Deer,59,12mos+,No,deciduous,3.694072247,0.591591796,-0.763989988,-1.009284573,-1.004420288,6.32455532,No,Fall,-1.848011025,-1.603438029
CA17_1,CA17,CA17-138,Deer,30,Adult,Cache,N,Large,Deer,1,12mos+,No,scrub,3.089176367,1.076647162,-0.763989988,-0.345279442,-1.004420288,5.477225575,No,Fall,0.006163369,-0.501912927
CA17_1,CA17,CA17-139,Deer,32,Neonate,Cache,N,Medium,Deer,59,12mos+,No,deciduous,3.403968603,1.990598324,-0.763989988,-0.61857838,-1.004420288,5.656854249,No,Fall,-0.968794877,-0.718112877
CA17_1,CA17,CA17-140,DomesticUngulate,50,Adult,Cache,N,Large,OtherUngulate,22,12mos+,No,scrub,4.20344928,0.215030922,-0.763989988,0.229656793,-1.004420288,7.071067812,No,Fall,-1.584733252,-2.372421673
CA17_1,CA17,CA17-141,Deer,20,Neonate,Cache,N,Medium,Deer,38,12mos+,No,deciduous,4.050336039,0.753549141,-0.763989988,-0.251778123,-1.004420288,4.472135955,No,Fall,0.165719777,-0.276367821
CA17_1,CA17,CA17-142,Deer,70,Adult,Cache,N,Large,Deer,42,12mos+,No,deciduous,4.061885766,-0.294673242,-0.154838934,-0.149722667,-1.004420288,8.366600265,No,Fall,0.119206316,-0.791225373
CA17_1,CA17,CA17-145,Deer,20,Neonate,Cache,N,Medium,Deer,48,12mos+,No,deciduous,4.019391757,0.062892314,-0.763989988,0.5567751,-1.004420288,4.472135955,No,Fall,-0.014107627,0.642450479
CA17_1,CA17,CA17-146,Deer,44,Fawn/calf,Cache,N,Medium,Deer,44,12mos+,No,mix.for,4.612642201,1.169140627,-0.763989988,-0.045940546,-1.004420288,6.633249581,No,Fall,-0.888592405,-1.28927573
CA17_1,CA17,CA17-147,Deer,30,Unknown,Cache,N,Medium,Deer,60,12mos+,No,deciduous,4.390326446,0.026697272,-0.763989988,-0.439398967,-1.004420288,5.477225575,No,Fall,0.558346754,-0.713081636
CA17_1,CA17,CA17-148,Deer,22,Neonate,Cache,N,Medium,Deer,57,12mos+,No,coniferous,3.605280218,0.952706316,0.931814777,0.258348668,-1.004420288,4.69041576,No,Fall,1.261552721,-0.351474645
CA17_1,CA17,CA17-149,Deer,34,Neonate,Cache,N,Medium,Deer,14,12mos+,No,scrub,4.460625523,0.145427014,-0.763989988,-0.412093811,-1.004420288,5.830951895,No,Fall,-1.53563416,-2.001279899
CA17_1,CA17,CA17-151,Deer,39,Fawn/calf,Cache,N,Medium,Deer,64,12mos+,No,coniferous,4.337837913,-0.480336028,2.430425088,1.323515966,-1.004420288,6.244997998,No,Fall,-0.782182905,-2.076536902
CA17_1,CA17,CA17-152,Deer,78,Adult,Cache,N,Large,Deer,33,None,No,deciduous,2.412962301,-0.739020682,1.088670615,-0.325618449,-1.004420288,8.831760866,No,Winter,-1.43928059,-2.346469953
CA17_1,CA17,CA17-153,Deer,20,Fawn/calf,Cache,N,Medium,Deer,55,None,No,deciduous,3.928555509,1.963641024,-0.763989988,-2.596420425,-1.004420288,4.472135955,No,Winter,-2.51686565,-1.319208368
CA17_1,CA17,CA17-154,Deer,20,Unknown,Cache,N,Medium,Deer,56,None,No,deciduous,2.840496614,-0.689127909,1.432335372,0.644831287,-1.004420288,4.472135955,No,Winter,-0.243070365,-1.344441483
CA17_1,CA17,CA17-156,DomesticUngulate,36,Adult,Cache,N,Large,OtherUngulate,1,None,No,scrub,4.393935122,0.533400991,-0.763989988,0.025675839,-1.004420288,6,No,Winter,-1.866470612,-0.437995746
CA17_1,CA17,CA17-157,DomesticUngulate,32,Unknown,Cache,N,Medium,OtherUngulate,19,None,No,coniferous,4.283583194,0.855103506,-0.763989988,-0.570466678,-1.004420288,5.656854249,No,Winter,-1.860877866,-1.211142286
CA17_1,CA17,CA17-158,Deer,22,Fawn/calf,Cache,N,Medium,Deer,60,None,No,coniferous,4.476390322,1.877660668,-0.763989988,-2.596420425,-1.004420288,4.69041576,No,Winter,-0.24962962,-1.478963111
CA17_1,CA17,CA17-161,Deer,48,Fawn/calf,Cache,N,Medium,Deer,59,None,No,deciduous,2.775202187,1.145678907,-0.763989988,-0.691079553,-1.004420288,6.92820323,No,Winter,-2.426486231,-3.631056567
CA17_1,CA17,CA17-165,Deer,32,Yearling,Cache,N,Medium,Deer,65,None,No,coniferous,4.632300042,1.22835233,-0.763989988,-0.629848227,-1.004420288,5.656854249,No,Winter,-1.341996067,-1.350090844
