ClusterBout,CougID,ClusID,StudySite,BearBeforeBout,AvianBeforeBout,AnyScavenger,MammalScavenger,NonBearMamnmalScavenger,CarcassAge,CachingTime,FeedingTime,RestingTime,VigilantTime,UnknownTime,OtherTime,SumTime,KillorShared,PreySpecies,Non.focalAdultCougarPresent,Habitat,Year,BearSeason,KitteninBout,BearHarvestDensity,CanopyCover.scale,DemographicStatus,PropVig,PropCache,PropFeed,PropRelax,DistancetoRoad,DensityofRoads_510,DensityofRoads_990,DensityofRoads_2490,thi210
BC14-056_Bout1,BC14,BC14-056,Books,N,N,N,N,N,21.8,0,180.267,4.417,330.384,0,39.353,554.421,kill,Elk,N,pinyon/juniper,2020,Y,N,0.169358178,-1.204414135,None,0.595908164,0,0.32514461,0.00796687,-0.620244395,-0.468364321,0.404942752,0.489893366,-1.6266843
BC14-056_Bout2,BC14,BC14-056,Books,N,N,N,N,N,26.5,0,128.413,0,33.047,0,39.3,200.76,kill,Elk,N,pinyon/juniper,2020,Y,N,0.169358178,-1.204414135,None,0.164609484,0,0.639634389,0,-0.620244395,-0.468364321,0.404942752,0.489893366,-1.6266843
BC14-056_Bout3,BC14,BC14-056,Books,N,N,N,N,N,31.7,0,86.339,0,20.726,0,10.518,117.583,kill,Elk,N,pinyon/juniper,2020,Y,N,0.169358178,-1.204414135,None,0.176266977,0,0.734281316,0,-0.620244395,-0.468364321,0.404942752,0.489893366,-1.6266843
BC14-056_Bout4,BC14,BC14-056,Books,Y,Y,Y,Y,Y,99.9,0,0,0,4.093,0,13.778,17.871,kill,Elk,N,pinyon/juniper,2020,Y,N,0.169358178,-1.204414135,None,0.229030273,0,0,0,-0.620244395,-0.468364321,0.404942752,0.489893366,-1.6266843
BC14-062_Bout1,BC14,BC14-062,Books,N,N,N,N,N,57.2,0,0,0,22.949,0,22.5,45.449,kill,Deer,N,pinyon/juniper,2020,Y,N,0.169358178,0.251406414,None,0.504939603,0,0,0,-1.177841881,0.852914833,1.399467253,1.472977999,-0.517068659
BC14-062_Bout2,BC14,BC14-062,Books,N,N,N,N,N,63.5,0,0,0,19.765,0,28.703,48.468,kill,Deer,N,pinyon/juniper,2020,Y,N,0.169358178,0.251406414,None,0.407794834,0,0,0,-1.177841881,0.852914833,1.399467253,1.472977999,-0.517068659
BC14-062_Bout4,BC14,BC14-062,Books,N,N,Y,Y,Y,71.5,0,0,0,2.397,0,14.58,16.977,kill,Deer,N,pinyon/juniper,2020,Y,N,0.169358178,0.251406414,None,0.141191023,0,0,0,-1.177841881,0.852914833,1.399467253,1.472977999,-0.517068659
BC14-062_Bout8,BC14,BC14-062,Books,N,N,Y,Y,Y,80.4,0,0,10.149,0,0,20.224,30.373,kill,Deer,N,pinyon/juniper,2020,Y,N,0.169358178,0.251406414,None,0,0,0,0.334145458,-1.177841881,0.852914833,1.399467253,1.472977999,-0.517068659
BC14-066_Bout1,BC14,BC14-066,Books,N,N,N,N,N,102.6,0,267.382,0,34.75,0,2.347,304.479,kill,Deer,N,mixed conifer/deciduous,2020,N,N,0.169358178,0.139420218,None,0.114129382,0,0.878162369,0,0.947472107,-0.468364321,-0.682142472,-1.18794615,1.542728731
BC14-066_Bout2,BC14,BC14-066,Books,N,N,N,N,N,114.9,165.495,5.475,0,9.173,0,7.322,187.465,kill,Deer,N,mixed conifer/deciduous,2020,N,N,0.169358178,0.139420218,None,0.048931801,0.88280479,0.029205452,0,0.947472107,-0.468364321,-0.682142472,-1.18794615,1.542728731
BC14-066_Bout3,BC14,BC14-066,Books,N,N,N,N,N,122.5,15.318,533.059,0,16.217,0,69.543,634.137,kill,Deer,N,mixed conifer/deciduous,2020,N,N,0.169358178,0.139420218,None,0.025573338,0.024155664,0.840605421,0,0.947472107,-0.468364321,-0.682142472,-1.18794615,1.542728731
BC14-108_Bout1,BC14,BC14-108,Books,N,N,N,N,N,45,5.475,59.028,0,5.665,0,11.18,81.348,kill,Pronghorn,N,Sagebrush/scrub,2021,Y,N,-0.334963857,-1.65235892,None,0.069639081,0.067303437,0.725623248,0,1.099299204,-0.468364321,-0.682142472,-1.18794615,-1.886151683
BC14-108_Bout2,BC14,BC14-108,Books,N,N,N,N,N,50.5,0,2.904,0,8.669,0,0,11.573,kill,Pronghorn,N,Sagebrush/scrub,2021,Y,N,-0.334963857,-1.65235892,None,0.749071114,0,0.250928886,0,1.099299204,-0.468364321,-0.682142472,-1.18794615,-1.886151683
BC14-158_Bout1,BC14,BC14-158,Books,N,N,N,N,N,39.5,0,288.218,0,30.741,37.198,33.417,389.574,kill,Deer,N,pinyon/juniper,2021,N,N,-0.334963857,-1.65235892,None,0.07890927,0,0.739828633,0,-1.182744329,1.094994257,2.311456811,1.189366986,-0.450316165
BC14-158_Bout2,BC14,BC14-158,Books,N,N,N,N,N,46.7,20.173,303.243,0,42.685,0,9.774,375.875,kill,Deer,N,pinyon/juniper,2021,N,N,-0.334963857,-1.65235892,None,0.113561689,0.053669438,0.806765547,0,-1.182744329,1.094994257,2.311456811,1.189366986,-0.450316165
BC19-055_Bout1,BC19,BC19-055,Books,N,N,N,N,N,144.1,0,0,0,30.009,0,0,30.009,kill,Deer,N,pinyon/juniper,2020,Y,N,0.169358178,0.419385708,WeanedKits,1,0,0,0,2.069553005,-0.468364321,-0.682142472,-1.18794615,0.213441543
BC19-055_Bout2,BC19,BC19-055,Books,N,N,N,N,N,157.7,18.778,0,0,55.477,0,0,74.255,kill,Deer,N,pinyon/juniper,2020,Y,N,0.169358178,0.419385708,WeanedKits,0.747114672,0.252885328,0,0,2.069553005,-0.468364321,-0.682142472,-1.18794615,0.213441543
BC19-055_Bout3,BC19,BC19-055,Books,N,N,N,N,N,159.1,69.893,132.141,0,95.566,0,0,297.6,kill,Deer,N,pinyon/juniper,2020,Y,N,0.169358178,0.419385708,WeanedKits,0.321122312,0.234855511,0.444022177,0,2.069553005,-0.468364321,-0.682142472,-1.18794615,0.213441543
BC19-055_Bout4,BC19,BC19-055,Books,N,N,N,N,N,161.6,2.979,0,0,26.284,0,0,29.263,kill,Deer,N,pinyon/juniper,2020,Y,N,0.169358178,0.419385708,WeanedKits,0.898199091,0.101800909,0,0,2.069553005,-0.468364321,-0.682142472,-1.18794615,0.213441543
BC19-118_Bout2,BC19,BC19-118,Books,N,N,N,N,N,67.6,0,0,0,27.905,0,0,27.905,kill,Deer,N,pinyon/juniper,2021,Y,N,-0.334963857,-0.588490057,WeanedKits,1,0,0,0,-1.457296501,2.038586609,1.252339863,0.398423735,-1.5785083
BC19-B-114_Bout1,BC19-B,BC19-B-114,Books,N,N,N,N,N,63.1,0,83.98,0,31.775,0,0,115.755,kill,Elk,N,Sagebrush/scrub,2021,N,N,-0.334963857,-0.19653837,None,0.274502181,0,0.725497819,0,1.674864621,-0.468364321,-0.682142472,-1.18794615,0.034093064
BC36-066_Bout1,BC36,BC36-066,Books,N,N,N,N,N,149,0,142.578,0,33.183,8.576,8.824,193.161,kill,Deer,N,coniferous,2021,N,N,-0.334963857,0.531371904,None,0.171789336,0,0.738130368,0,1.251806445,-0.468364321,-0.682142472,-1.18794615,1.204625841
BC36-066_Bout2,BC36,BC36-066,Books,N,N,N,N,N,155.5,0,138,0,15.099,0,5.475,158.574,kill,Deer,N,coniferous,2021,N,N,-0.334963857,0.531371904,None,0.095217375,0,0.870256158,0,1.251806445,-0.468364321,-0.682142472,-1.18794615,1.204625841
BC36-066_Bout3,BC36,BC36-066,Books,N,N,N,N,N,162.5,0,52.077,0,22.975,0,0,75.052,kill,Deer,N,coniferous,2021,N,N,-0.334963857,0.531371904,None,0.306121089,0,0.693878911,0,1.251806445,-0.468364321,-0.682142472,-1.18794615,1.204625841
BC36-066_Bout4,BC36,BC36-066,Books,N,N,N,N,N,166.2,0,251.618,0,18.956,0,33.601,304.175,kill,Deer,N,coniferous,2021,N,N,-0.334963857,0.531371904,None,0.062319389,0,0.827214597,0,1.251806445,-0.468364321,-0.682142472,-1.18794615,1.204625841
BC36-066_Bout5,BC36,BC36-066,Books,N,N,N,N,N,171.1,0,50.675,0,9.675,0,0,60.35,kill,Deer,N,coniferous,2021,N,N,-0.334963857,0.531371904,None,0.16031483,0,0.83968517,0,1.251806445,-0.468364321,-0.682142472,-1.18794615,1.204625841
CA04-037_Bout1,CA04,CA04-037,Cache,N,N,N,N,N,49.2,14.122,2.407,0,0,19.949,6.016,42.494,kill,Elk,N,deciduous,2019,Y,N,-1.194802493,0.195413316,None,0,0.33232927,0.056643291,0,-0.554706078,-0.468364321,-0.368327999,0.085176513,-0.552855533
CA04-037_Bout3,CA04,CA04-037,Cache,N,N,N,N,N,137.4,0,0,0,78.298,9.588,0,87.886,kill,Elk,N,deciduous,2019,Y,N,-1.194802493,0.195413316,None,0.890904126,0,0,0,-0.554706078,-0.468364321,-0.368327999,0.085176513,-0.552855533
CA06-038_Bout1,CA06,CA06-038,Cache,N,Y,Y,N,N,79.3,0,434.708,0,273.467,0,25.08,733.255,kill,Elk,N,meadow,2019,Y,N,-1.194802493,-0.476503861,WeanedKits,0.372949383,0,0.592846963,0,0.366346321,-0.468364321,-0.682142472,-0.585819411,0.731746914
CA06-038_Bout2,CA06,CA06-038,Cache,N,Y,Y,N,N,127.6,0,52.956,0,29.053,0,13.642,95.651,kill,Elk,N,meadow,2019,Y,N,-1.194802493,-0.476503861,WeanedKits,0.303739637,0,0.553637704,0,0.366346321,-0.468364321,-0.682142472,-0.585819411,0.731746914
CA06-038_Bout4,CA06,CA06-038,Cache,N,Y,Y,N,N,132.6,0,324.968,262.938,162.28,29.189,209.442,988.817,kill,Elk,N,meadow,2019,Y,Y,-1.194802493,-0.476503861,WeanedKits,0.164115301,0,0.328643217,0.26591169,0.366346321,-0.468364321,-0.682142472,-0.585819411,0.731746914
CA06-101_Bout1,CA06,CA06-101,Cache,N,N,N,N,N,79.3,0,498.56,0,66.509,0,30.069,595.138,kill,Deer,N,mixed conifer/deciduous,2019,Y,Y,-1.194802493,-1.65235892,Part.Dependent,0.111753913,0,0.837721671,0,-0.414901109,-0.468364321,-0.238341788,0.444799215,-0.303402104
CA06-121_Bout1,CA06,CA06-121,Cache,N,N,N,N,N,73.7,0,227.39,0,21.267,0,11.246,259.903,kill,Elk,N,coniferous,2019,N,Y,-1.194802493,0.755344296,Part.Dependent,0.081826681,0,0.874903329,0,0.890506358,-0.468364321,-0.682142472,-1.18794615,1.207903755
CA06-121_Bout2,CA06,CA06-121,Cache,N,N,N,N,N,78.6,0,657.263,0,23.116,0,20.986,701.365,kill,Elk,N,coniferous,2019,N,Y,-1.194802493,0.755344296,Part.Dependent,0.032958588,0,0.937119759,0,0.890506358,-0.468364321,-0.682142472,-1.18794615,1.207903755
CA06-121_Bout3,CA06,CA06-121,Cache,N,N,N,N,N,79.9,16.13,140.475,0,0,0,3.998,160.603,kill,Elk,N,coniferous,2019,N,Y,-1.194802493,0.755344296,Part.Dependent,0,0.100433989,0.874672329,0,0.890506358,-0.468364321,-0.682142472,-1.18794615,1.207903755
CA06-121_Bout4,CA06,CA06-121,Cache,N,N,N,N,N,117.5,0,133.923,0,38.151,0,27.307,199.381,kill,Elk,N,coniferous,2019,N,Y,-1.194802493,0.755344296,Part.Dependent,0.19134722,0,0.671693893,0,0.890506358,-0.468364321,-0.682142472,-1.18794615,1.207903755
CA06-121_Bout5,CA06,CA06-121,Cache,N,N,N,N,N,124.4,0,42.37,0,12.178,0,5.183,59.731,kill,Elk,N,coniferous,2019,N,Y,-1.194802493,0.755344296,Part.Dependent,0.203880732,0,0.709346905,0,0.890506358,-0.468364321,-0.682142472,-1.18794615,1.207903755
CA06-121_Bout6,CA06,CA06-121,Cache,N,N,N,N,N,128.7,0,19.294,0,0.499,0,0,19.793,kill,Elk,N,coniferous,2019,N,Y,-1.194802493,0.755344296,Part.Dependent,0.025210933,0,0.974789067,0,0.890506358,-0.468364321,-0.682142472,-1.18794615,1.207903755
CA08-034_Bout1,CA08,CA08-034,Cache,N,N,N,N,N,139,6.749,10.276,0,43.568,0,0,60.593,kill,Elk,N,coniferous,2019,Y,N,-1.194802493,0.979316689,None,0.71902695,0.111382503,0.169590547,0,0.383235295,-0.468364321,-0.682142472,-0.401511841,1.479836123
CA08-034_Bout2,CA08,CA08-034,Cache,N,N,N,N,N,143.8,0,0,0,20.001,20.504,0,40.505,kill,Elk,N,coniferous,2019,Y,N,-1.194802493,0.979316689,None,0.49379089,0,0,0,0.383235295,-0.468364321,-0.682142472,-0.401511841,1.479836123
CA08-034_Bout3,CA08,CA08-034,Cache,N,Y,Y,N,N,196.5,89.335,0,0,0,8.575,6.451,104.361,kill,Elk,N,coniferous,2019,Y,N,-1.194802493,0.979316689,None,0,0.856019011,0,0,0.383235295,-0.468364321,-0.682142472,-0.401511841,1.479836123
CA08-037_Bout1,CA08,CA08-037,Cache,N,N,N,N,N,66.9,19.218,896.45,0,67.379,0,20.327,1003.374,kill,Deer,N,deciduous,2019,Y,N,-1.194802493,0.251406414,None,0.067152428,0.019153377,0.893435548,0,2.187750338,-0.468364321,-0.682142472,-1.18794615,0.183779847
CA08-037_Bout2,CA08,CA08-037,Cache,N,N,N,N,N,91.9,0,1084.76,0,88.863,12.222,11.868,1197.713,kill,Deer,N,deciduous,2019,Y,N,-1.194802493,0.251406414,None,0.074193901,0,0.905692766,0,2.187750338,-0.468364321,-0.682142472,-1.18794615,0.183779847
CA08-053_Bout1,CA08,CA08-053,Cache,N,N,N,N,N,46,0,7.948,0,0,4.18,12.189,24.317,kill,Deer,N,coniferous,2019,Y,N,-1.194802493,1.035309787,None,0,0,0.326849529,0,1.244105612,-0.468364321,-0.682142472,-1.18794615,1.521327175
CA08-053_Bout3,CA08,CA08-053,Cache,N,N,N,N,N,53.6,0,0,0,37.437,0,14.374,51.811,kill,Deer,N,coniferous,2019,Y,N,-1.194802493,1.035309787,None,0.722568567,0,0,0,1.244105612,-0.468364321,-0.682142472,-1.18794615,1.521327175
CA08-067_Bout1,CA08,CA08-067,Cache,N,N,N,N,N,42.4,17.723,136.611,0,14.878,4.7,9.407,183.319,kill,Elk,N,deciduous,2019,Y,N,-1.194802493,1.707226963,None,0.081159072,0.096678468,0.745209171,0,-1.360051131,2.038586609,1.580805878,1.460928469,-1.598721961
CA11-134_Bout1,CA11,CA11-134,Cache,N,N,N,N,N,58.7,0,291.122,0,39.54,0,0,330.662,kill,Deer,N,Sagebrush/scrub,2020,N,N,-1.26920521,-1.65235892,WeanedKits,0.119578301,0,0.880421699,0,1.2753056,-0.468364321,-0.682142472,-1.18794615,1.234995189
CA11-134_Bout2,CA11,CA11-134,Cache,N,N,N,N,N,65.1,0,749.575,0,110.095,0,12.768,872.438,kill,Deer,N,Sagebrush/scrub,2020,N,Y,-1.26920521,-1.65235892,WeanedKits,0.126192348,0,0.859172801,0,1.2753056,-0.468364321,-0.682142472,-1.18794615,1.234995189
CA11-B-011_Bout1,CA11-B,CA11-B-011,Cache,N,N,N,N,N,61.4,0,165.277,0,5.388,0,21.37,192.035,kill,Deer,N,Sagebrush/scrub,2021,Y,N,-1.26920521,-0.532496959,None,0.028057385,0,0.860660817,0,-0.691325749,-0.468364321,-0.682142472,0.687935457,-0.041614268
CA11-B-017_Bout1,CA11-B,CA11-B-017,Cache,N,N,N,N,N,55.8,0,285.285,0,15.399,2.97,4.723,308.377,kill,Deer,N,Sagebrush/scrub,2021,N,N,-1.26920521,0.475378806,None,0.049935631,0,0.925117632,0,-0.787423388,-0.468364321,1.093060266,1.358299176,-0.200527361
CA11-B-017_Bout2,CA11-B,CA11-B-017,Cache,N,N,N,N,N,65.5,0,186.83,0,16.701,0,0,203.531,kill,Deer,N,Sagebrush/scrub,2021,N,N,-1.26920521,0.475378806,None,0.082056296,0,0.917943704,0,-0.787423388,-0.468364321,1.093060266,1.358299176,-0.200527361
CA13.at.CA06-101_Bout1,CA13,CA13.at.CA06-101,Cache,N,N,N,N,N,76.8,0,274.2,0,3.255,0,13.624,291.079,sharedwithmom,Deer,N,mixed conifer/deciduous,2019,Y,N,-1.194802493,-1.65235892,None,0.011182531,0,0.942012306,0,-0.414901109,-0.468364321,-0.238341788,0.444799215,-0.303402104
CA13.at.CA06-101_Bout2,CA13,CA13.at.CA06-101,Cache,N,N,N,N,N,79.9,0,97.595,0,22.121,0,6.001,125.717,sharedwithmom,Deer,N,mixed conifer/deciduous,2019,Y,N,-1.194802493,-1.65235892,None,0.175958701,0,0.776307102,0,-0.414901109,-0.468364321,-0.238341788,0.444799215,-0.303402104
CA13.at.CA06-121_Bout1,CA13,CA13.at.CA06-121,Cache,N,N,N,N,N,70.8,0,182.964,0,93.589,0,27.262,303.815,sharedwithmom,Elk,N,coniferous,2019,N,N,-1.194802493,0.755344296,None,0.308046015,0,0.602221747,0,0.890506358,-0.468364321,-0.682142472,-1.18794615,1.207903755
CA13.at.CA06-121_Bout10,CA13,CA13.at.CA06-121,Cache,N,N,N,N,N,141.2,0,0,0,2.928,0,16.985,19.913,sharedwithmom,Elk,N,coniferous,2019,N,N,-1.194802493,0.755344296,None,0.147039622,0,0,0,0.890506358,-0.468364321,-0.682142472,-1.18794615,1.207903755
CA13.at.CA06-121_Bout2,CA13,CA13.at.CA06-121,Cache,N,N,N,N,N,73.2,0,320.767,0,41.752,0,23.924,386.443,sharedwithmom,Elk,N,coniferous,2019,N,N,-1.194802493,0.755344296,None,0.108041807,0,0.830049969,0,0.890506358,-0.468364321,-0.682142472,-1.18794615,1.207903755
CA13.at.CA06-121_Bout3,CA13,CA13.at.CA06-121,Cache,N,N,N,N,N,78.4,0,58.489,0,37.868,0,23.652,120.009,sharedwithmom,Elk,N,coniferous,2019,N,N,-1.194802493,0.755344296,None,0.315543001,0,0.48737178,0,0.890506358,-0.468364321,-0.682142472,-1.18794615,1.207903755
CA13.at.CA06-121_Bout4,CA13,CA13.at.CA06-121,Cache,N,N,N,N,N,79.3,0,224.338,0,25.783,0,8.498,258.619,sharedwithmom,Elk,N,coniferous,2019,N,N,-1.194802493,0.755344296,None,0.099694918,0,0.867445934,0,0.890506358,-0.468364321,-0.682142472,-1.18794615,1.207903755
CA13.at.CA06-121_Bout5,CA13,CA13.at.CA06-121,Cache,N,N,N,N,N,117,0,378.13,0,105.776,0,16.687,500.593,sharedwithmom,Elk,N,coniferous,2019,N,N,-1.194802493,0.755344296,None,0.211301397,0,0.755364138,0,0.890506358,-0.468364321,-0.682142472,-1.18794615,1.207903755
CA13.at.CA06-121_Bout6,CA13,CA13.at.CA06-121,Cache,N,N,N,N,N,118.6,0,30.228,0,1.297,0,8.3,39.825,sharedwithmom,Elk,N,coniferous,2019,N,N,-1.194802493,0.755344296,None,0.032567483,0,0.759020716,0,0.890506358,-0.468364321,-0.682142472,-1.18794615,1.207903755
CA13.at.CA06-121_Bout7,CA13,CA13.at.CA06-121,Cache,N,N,N,N,N,123.7,0,87.755,0,31.06,0,0.796,119.611,sharedwithmom,Elk,N,coniferous,2019,N,N,-1.194802493,0.755344296,None,0.259675113,0,0.73366998,0,0.890506358,-0.468364321,-0.682142472,-1.18794615,1.207903755
CA13.at.CA06-121_Bout8,CA13,CA13.at.CA06-121,Cache,N,N,N,N,N,125.5,0,19.814,0,0,0,0,19.814,sharedwithmom,Elk,N,coniferous,2019,N,N,-1.194802493,0.755344296,None,0,0,1,0,0.890506358,-0.468364321,-0.682142472,-1.18794615,1.207903755
CA13.at.CA06-121_Bout9,CA13,CA13.at.CA06-121,Cache,N,N,N,N,N,128.3,0,42.198,0,5.566,0,12.033,59.797,sharedwithmom,Elk,N,coniferous,2019,N,N,-1.194802493,0.755344296,None,0.093081593,0,0.705687576,0,0.890506358,-0.468364321,-0.682142472,-1.18794615,1.207903755
CA14-053.fkaCA16-026_Bout1,CA14,CA14-053.fkaCA16-026,Cache,N,N,N,N,N,97.5,0,160.559,0,0,0,6.305,166.864,stolen,Deer,Y,deciduous,2020,N,N,-1.26920521,0.027434022,WeanedKits,0,0,0.962214738,0,0.240078408,-0.468364321,-0.682142472,1.097897361,2.216047726
CA14-053.fkaCA16-026_Bout2,CA14,CA14-053.fkaCA16-026,Cache,N,N,N,N,N,106.3,0,20.49,0,0,0,0,20.49,stolen,Deer,Y,deciduous,2020,N,N,-1.26920521,0.027434022,WeanedKits,0,0,1,0,0.240078408,-0.468364321,-0.682142472,1.097897361,2.216047726
CA14-087.fkaCA16-050_Bout1,CA14,CA14-087.fkaCA16-050,Cache,N,N,N,N,N,119.8,37.416,21.044,0,2.871,0,8.652,69.983,stolen,Deer,Y,mixed conifer/deciduous,2020,Y,Y,-1.26920521,1.315275277,WeanedKits,0.041024249,0.534644128,0.300701599,0,0.34608527,-0.468364321,-0.682142472,-1.18794615,0.298432391
CA14-087.fkaCA16-050_Bout2,CA14,CA14-087.fkaCA16-050,Cache,N,Y,Y,N,N,138.1,0,11.227,0,0,0,0,11.227,stolen,Deer,Y,mixed conifer/deciduous,2020,Y,Y,-1.26920521,1.315275277,WeanedKits,0,0,1,0,0.34608527,-0.468364321,-0.682142472,-1.18794615,0.298432391
CA14-087.fkaCA16-050_Bout3,CA14,CA14-087.fkaCA16-050,Cache,N,Y,Y,N,N,141.3,0,0,0,17.354,0,0.801,18.155,stolen,Deer,Y,mixed conifer/deciduous,2020,Y,Y,-1.26920521,1.315275277,WeanedKits,0.955879923,0,0,0,0.34608527,-0.468364321,-0.682142472,-1.18794615,0.298432391
CA14-087.fkaCA16-050_Bout5,CA14,CA14-087.fkaCA16-050,Cache,N,Y,Y,N,N,165.1,0,0,16.545,4.725,0,11.697,32.967,stolen,Deer,Y,mixed conifer/deciduous,2020,Y,Y,-1.26920521,1.315275277,WeanedKits,0.143325143,0,0,0.501865502,0.34608527,-0.468364321,-0.682142472,-1.18794615,0.298432391
CA14-138_Bout1,CA14,CA14-138,Cache,N,N,N,N,N,96.1,0,37.997,0,11.105,0,6.779,55.881,kill,Deer,N,coniferous,2020,Y,Y,-1.26920521,1.427261473,Part.Dependent,0.198725864,0,0.679962778,0,-1.426549879,3.49547314,2.311456811,1.436663457,-0.079426686
CA14-138_Bout3,CA14,CA14-138,Cache,N,N,N,N,N,100.2,0,141.089,0,0,0,0,141.089,kill,Deer,N,coniferous,2020,Y,N,-1.26920521,1.427261473,Part.Dependent,0,0,1,0,-1.426549879,3.49547314,2.311456811,1.436663457,-0.079426686
CA14-138_Bout4,CA14,CA14-138,Cache,N,N,N,N,N,102.2,0,12.026,41.591,2.852,0,5.554,62.023,kill,Deer,N,coniferous,2020,Y,Y,-1.26920521,1.427261473,Part.Dependent,0.045982942,0,0.193895813,0.670573819,-1.426549879,3.49547314,2.311456811,1.436663457,-0.079426686
CA14-143_Bout1,CA14,CA14-143,Cache,N,N,N,N,N,57.9,0,0,0,16.819,0,4.511,21.33,kill,Deer,N,deciduous,2020,Y,Y,-1.26920521,0.699351198,Part.Dependent,0.78851383,0,0,0,1.838547091,-0.468364321,-0.682142472,-1.18794615,0.425150641
